source_form,reading_date,week_id,meter_id,b_code,subb_code,building_name,raw_reading,raw_unit,normalized_kwh,usage_kwh,reader,note
forms/2025-W06.csv,2025-02-07,2025-W06,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,,kWh,,0,,
forms/2025-W07.csv,2025-02-14,2025-W07,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,,kWh,,0,,
forms/2025-W08.csv,2025-02-21,2025-W08,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,,kWh,,0,,
forms/2025-W09.csv,2025-02-28,2025-W09,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,,kWh,,0,,
forms/2025-W10.csv,2025-03-07,2025-W10,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,,kWh,,0,,
forms/2025-W11.csv,2025-03-14,2025-W11,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,,kWh,,0,,
forms/2025-W12.csv,2025-03-21,2025-W12,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,,kWh,,0,,
forms/2025-W13.csv,2025-03-28,2025-W13,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,,kWh,,0,,
forms/2025-W14.csv,2025-04-04,2025-W14,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,,kWh,,0,,
forms/2025-W15.csv,2025-04-11,2025-W15,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,,kWh,,0,,
forms/2025-W16.csv,2025-04-18,2025-W16,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,,kWh,,0,,
forms/2025-W17.csv,2025-04-25,2025-W17,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,,kWh,,0,,
forms/2025-W18.csv,2025-05-02,2025-W18,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,,kWh,,0,,
forms/2025-W19.csv,2025-05-09,2025-W19,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,105801.77,kWh,105801.77,0,,
forms/2025-W20.csv,2025-05-16,2025-W20,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,188.76,kWh,188.76,188.76,,
forms/2025-W21.csv,2025-05-23,2025-W21,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,401.02,kWh,401.02,212.26,,
forms/2025-W22.csv,2025-05-30,2025-W22,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,624.32,kWh,624.32,223.3,,
forms/2025-W23.csv,2025-06-06,2025-W23,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,769.63,kWh,769.63,145.31,,
forms/2025-W24.csv,2025-06-13,2025-W24,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,980.51,kWh,980.51,210.88,,
forms/2025-W25.csv,2025-06-20,2025-W25,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,1196.19,kWh,1196.19,215.68,,
forms/2025-W26.csv,2025-06-27,2025-W26,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,1399.8,kWh,1399.8,203.61,,
forms/2025-W27.csv,2025-07-04,2025-W27,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,1610.93,kWh,1610.93,211.13,,
forms/2025-W28.csv,2025-07-11,2025-W28,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,1733.06,kWh,1733.06,122.13,,
forms/2025-W29.csv,2025-07-18,2025-W29,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,1959.09,kWh,1959.09,226.03,,
forms/2025-W30.csv,2025-07-25,2025-W30,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,2152.98,kWh,2152.98,193.89,,
forms/2025-W31.csv,2025-08-01,2025-W31,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,2333.6,kWh,2333.6,180.62,,
forms/2025-W32.csv,2025-08-08,2025-W32,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,2537.95,kWh,2537.95,204.35,,
forms/2025-W33.csv,2025-08-15,2025-W33,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,2699.63,kWh,2699.63,161.68,,
forms/2025-W34.csv,2025-08-22,2025-W34,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,2897.32,kWh,2897.32,197.69,,
forms/2025-W35.csv,2025-08-29,2025-W35,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,3091.61,kWh,3091.61,194.29,,
forms/2025-W36.csv,2025-09-05,2025-W36,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,3295.86,kWh,3295.86,204.25,,
forms/2025-W37.csv,2025-09-12,2025-W37,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,3504.52,kWh,3504.52,208.66,,
forms/2025-W38.csv,2025-09-19,2025-W38,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,3699.06,kWh,3699.06,194.54,,
forms/2025-W39.csv,2025-09-26,2025-W39,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,3887.03,kWh,3887.03,187.97,,
forms/2025-W40.csv,2025-10-03,2025-W40,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,4080.11,kWh,4080.11,193.08,,
forms/2025-W41.csv,2025-10-10,2025-W41,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,4287.21,kWh,4287.21,207.1,,
forms/2025-W42.csv,2025-10-17,2025-W42,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,4454.62,kWh,4454.62,167.41,,
forms/2025-W43.csv,2025-10-24,2025-W43,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,4629.6,kWh,4629.6,174.98,,
forms/2025-W44.csv,2025-10-31,2025-W44,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,4825.0,kWh,4825.0,195.4,,
forms/2025-W45.csv,2025-11-07,2025-W45,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,5027.83,kWh,5027.83,202.83,,
forms/2025-W46.csv,2025-11-14,2025-W46,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,5231.0,kWh,5231.0,203.17,,
forms/2025-W47.csv,2025-11-21,2025-W47,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,5416.36,kWh,5416.36,185.36,,
forms/2025-W48.csv,2025-11-28,2025-W48,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,5576.9,kWh,5576.9,160.54,,
forms/2025-W49.csv,2025-12-05,2025-W49,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,5703.93,kWh,5703.93,127.03,,
forms/2025-W50.csv,2025-12-12,2025-W50,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,5863.61,kWh,5863.61,159.68,,
forms/2025-W51.csv,2025-12-19,2025-W51,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,6044.37,kWh,6044.37,180.76,,
forms/2025-W52.csv,2025-12-26,2025-W52,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,6239.58,kWh,6239.58,195.21,,
forms/2026-W01.csv,2026-01-02,2026-W01,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,6239.58,kWh,6239.58,0,,
forms/2026-W02.csv,2026-01-09,2026-W02,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,6495.97,kWh,6495.97,256.39,,
forms/2026-W03.csv,2026-01-16,2026-W03,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,6677.0,kWh,6677.0,181.03,,
forms/2026-W04.csv,2026-01-23,2026-W04,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,6838.64,kWh,6838.64,161.64,,
forms/2026-W05.csv,2026-01-30,2026-W05,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,7005.9,kWh,7005.9,167.26,,
forms/2026-W06.csv,2026-02-06,2026-W06,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,7203.53,kWh,7203.53,197.63,,
forms/2026-W07.csv,2026-02-13,2026-W07,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,7377.97,kWh,7377.97,174.44,,
forms/2026-W08.csv,2026-02-20,2026-W08,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,7545.29,kWh,7545.29,167.32,,
forms/2026-W09.csv,2026-02-27,2026-W09,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,7721.05,kWh,7721.05,175.76,,
forms/2026-W10.csv,2026-03-06,2026-W10,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,7878.79,kWh,7878.79,157.74,,
forms/2026-W11.csv,2026-03-13,2026-W11,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,8065.16,kWh,8065.16,186.37,,
forms/2026-W12.csv,2026-03-20,2026-W12,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,8237.91,kWh,8237.91,172.75,,
forms/2026-W13.csv,2026-03-27,2026-W13,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,8367.08,kWh,8367.08,129.17,,
forms/2026-W14.csv,2026-04-03,2026-W14,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,8498.62,kWh,8498.62,131.54,,
forms/2026-W15.csv,2026-04-10,2026-W15,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,8631.9,kWh,8631.9,133.28,,
forms/2026-W16.csv,2026-04-17,2026-W16,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,8712.28,kWh,8712.28,80.38,,
forms/2026-W17.csv,2026-04-24,2026-W17,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,8870.84,kWh,8870.84,158.56,,
forms/2026-W18.csv,2026-05-01,2026-W18,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,9105.88,kWh,9105.88,235.04,,
forms/2026-W19.csv,2026-05-08,2026-W19,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,9197.61,kWh,9197.61,91.73,,
forms/2026-W20.csv,2026-05-15,2026-W20,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,9363.81,kWh,9363.81,166.2,,
forms/2026-W21.csv,2026-05-22,2026-W21,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,9545.47,kWh,9545.47,181.66,,
forms/2026-W22.csv,2026-05-29,2026-W22,D.0017__FL01__MDB,D.0017,MDB,ต.0017 อาคาร โรงอาหาร,9735.37,kWh,9735.37,189.9,,
forms/2025-W01.csv,2025-01-03,2025-W01,D.0017__FL01__ร้านค้า_1,D.0017,ร้านค้า 1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),,kWh,,0,,
forms/2025-W02.csv,2025-01-10,2025-W02,D.0017__FL01__ร้านค้า_1,D.0017,ร้านค้า 1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),,kWh,,0,,
forms/2025-W03.csv,2025-01-17,2025-W03,D.0017__FL01__ร้านค้า_1,D.0017,ร้านค้า 1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),4240.0,kWh,4240.0,0,,
forms/2025-W04.csv,2025-01-24,2025-W04,D.0017__FL01__ร้านค้า_1,D.0017,ร้านค้า 1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),4292.0,kWh,4292.0,52.0,,
forms/2025-W05.csv,2025-01-31,2025-W05,D.0017__FL01__ร้านค้า_1,D.0017,ร้านค้า 1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),4353.0,kWh,4353.0,61.0,,
forms/2025-W06.csv,2025-02-07,2025-W06,D.0017__FL01__ร้านค้า_1,D.0017,ร้านค้า 1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),4425.0,kWh,4425.0,72.0,,
forms/2025-W07.csv,2025-02-14,2025-W07,D.0017__FL01__ร้านค้า_1,D.0017,ร้านค้า 1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),4425.0,kWh,4425.0,0,,
forms/2025-W08.csv,2025-02-21,2025-W08,D.0017__FL01__ร้านค้า_1,D.0017,ร้านค้า 1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),4561.0,kWh,4561.0,136.0,,
forms/2025-W09.csv,2025-02-28,2025-W09,D.0017__FL01__ร้านค้า_1,D.0017,ร้านค้า 1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),4635.0,kWh,4635.0,74.0,,
forms/2025-W10.csv,2025-03-07,2025-W10,D.0017__FL01__ร้านค้า_1,D.0017,ร้านค้า 1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),4720.0,kWh,4720.0,85.0,,
forms/2025-W11.csv,2025-03-14,2025-W11,D.0017__FL01__ร้านค้า_1,D.0017,ร้านค้า 1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),4782.0,kWh,4782.0,62.0,,
forms/2025-W12.csv,2025-03-21,2025-W12,D.0017__FL01__ร้านค้า_1,D.0017,ร้านค้า 1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),4846.0,kWh,4846.0,64.0,,
forms/2025-W13.csv,2025-03-28,2025-W13,D.0017__FL01__ร้านค้า_1,D.0017,ร้านค้า 1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),4924.0,kWh,4924.0,78.0,,
forms/2025-W14.csv,2025-04-04,2025-W14,D.0017__FL01__ร้านค้า_1,D.0017,ร้านค้า 1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),4987.0,kWh,4987.0,63.0,,
forms/2025-W15.csv,2025-04-11,2025-W15,D.0017__FL01__ร้านค้า_1,D.0017,ร้านค้า 1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),5030.0,kWh,5030.0,43.0,,
forms/2025-W16.csv,2025-04-18,2025-W16,D.0017__FL01__ร้านค้า_1,D.0017,ร้านค้า 1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),5084.0,kWh,5084.0,54.0,,
forms/2025-W17.csv,2025-04-25,2025-W17,D.0017__FL01__ร้านค้า_1,D.0017,ร้านค้า 1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),5116.0,kWh,5116.0,32.0,,
forms/2025-W18.csv,2025-05-02,2025-W18,D.0017__FL01__ร้านค้า_1,D.0017,ร้านค้า 1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),5181.0,kWh,5181.0,65.0,,
forms/2025-W19.csv,2025-05-09,2025-W19,D.0017__FL01__ร้านค้า_1,D.0017,ร้านค้า 1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),5233.0,kWh,5233.0,52.0,,
forms/2025-W20.csv,2025-05-16,2025-W20,D.0017__FL01__ร้านค้า_1,D.0017,ร้านค้า 1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),5300.0,kWh,5300.0,67.0,,
forms/2025-W21.csv,2025-05-23,2025-W21,D.0017__FL01__ร้านค้า_1,D.0017,ร้านค้า 1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),5378.0,kWh,5378.0,78.0,,
forms/2025-W22.csv,2025-05-30,2025-W22,D.0017__FL01__ร้านค้า_1,D.0017,ร้านค้า 1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),5458.0,kWh,5458.0,80.0,,
forms/2025-W23.csv,2025-06-06,2025-W23,D.0017__FL01__ร้านค้า_1,D.0017,ร้านค้า 1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),5484.0,kWh,5484.0,26.0,,
forms/2025-W24.csv,2025-06-13,2025-W24,D.0017__FL01__ร้านค้า_1,D.0017,ร้านค้า 1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),5550.0,kWh,5550.0,66.0,,
forms/2025-W25.csv,2025-06-20,2025-W25,D.0017__FL01__ร้านค้า_1,D.0017,ร้านค้า 1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),5633.0,kWh,5633.0,83.0,,
forms/2025-W26.csv,2025-06-27,2025-W26,D.0017__FL01__ร้านค้า_1,D.0017,ร้านค้า 1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),5696.0,kWh,5696.0,63.0,,
forms/2025-W27.csv,2025-07-04,2025-W27,D.0017__FL01__ร้านค้า_1,D.0017,ร้านค้า 1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),5775.0,kWh,5775.0,79.0,,
forms/2025-W28.csv,2025-07-11,2025-W28,D.0017__FL01__ร้านค้า_1,D.0017,ร้านค้า 1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),5884.0,kWh,5884.0,109.0,,
forms/2025-W29.csv,2025-07-18,2025-W29,D.0017__FL01__ร้านค้า_1,D.0017,ร้านค้า 1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),5893.0,kWh,5893.0,9.0,,
forms/2025-W30.csv,2025-07-25,2025-W30,D.0017__FL01__ร้านค้า_1,D.0017,ร้านค้า 1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),5977.0,kWh,5977.0,84.0,,
forms/2025-W31.csv,2025-08-01,2025-W31,D.0017__FL01__ร้านค้า_1,D.0017,ร้านค้า 1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),6027.0,kWh,6027.0,50.0,,
forms/2025-W32.csv,2025-08-08,2025-W32,D.0017__FL01__ร้านค้า_1,D.0017,ร้านค้า 1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),6104.0,kWh,6104.0,77.0,,
forms/2025-W33.csv,2025-08-15,2025-W33,D.0017__FL01__ร้านค้า_1,D.0017,ร้านค้า 1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),6162.0,kWh,6162.0,58.0,,
forms/2025-W34.csv,2025-08-22,2025-W34,D.0017__FL01__ร้านค้า_1,D.0017,ร้านค้า 1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),6237.0,kWh,6237.0,75.0,,
forms/2025-W35.csv,2025-08-29,2025-W35,D.0017__FL01__ร้านค้า_1,D.0017,ร้านค้า 1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),6316.0,kWh,6316.0,79.0,,
forms/2025-W36.csv,2025-09-05,2025-W36,D.0017__FL01__ร้านค้า_1,D.0017,ร้านค้า 1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),6398.0,kWh,6398.0,82.0,,
forms/2025-W37.csv,2025-09-12,2025-W37,D.0017__FL01__ร้านค้า_1,D.0017,ร้านค้า 1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),6483.0,kWh,6483.0,85.0,,
forms/2025-W38.csv,2025-09-19,2025-W38,D.0017__FL01__ร้านค้า_1,D.0017,ร้านค้า 1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),6564.0,kWh,6564.0,81.0,,
forms/2025-W39.csv,2025-09-26,2025-W39,D.0017__FL01__ร้านค้า_1,D.0017,ร้านค้า 1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),6651.0,kWh,6651.0,87.0,,
forms/2025-W40.csv,2025-10-03,2025-W40,D.0017__FL01__ร้านค้า_1,D.0017,ร้านค้า 1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),6733.0,kWh,6733.0,82.0,,
forms/2025-W41.csv,2025-10-10,2025-W41,D.0017__FL01__ร้านค้า_1,D.0017,ร้านค้า 1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),6825.0,kWh,6825.0,92.0,,
forms/2025-W42.csv,2025-10-17,2025-W42,D.0017__FL01__ร้านค้า_1,D.0017,ร้านค้า 1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),6894.0,kWh,6894.0,69.0,,
forms/2025-W43.csv,2025-10-24,2025-W43,D.0017__FL01__ร้านค้า_1,D.0017,ร้านค้า 1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),6964.0,kWh,6964.0,70.0,,
forms/2025-W44.csv,2025-10-31,2025-W44,D.0017__FL01__ร้านค้า_1,D.0017,ร้านค้า 1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),7043.0,kWh,7043.0,79.0,,
forms/2025-W45.csv,2025-11-07,2025-W45,D.0017__FL01__ร้านค้า_1,D.0017,ร้านค้า 1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),7141.0,kWh,7141.0,98.0,,
forms/2025-W46.csv,2025-11-14,2025-W46,D.0017__FL01__ร้านค้า_1,D.0017,ร้านค้า 1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),7235.0,kWh,7235.0,94.0,,
forms/2025-W47.csv,2025-11-21,2025-W47,D.0017__FL01__ร้านค้า_1,D.0017,ร้านค้า 1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),7329.0,kWh,7329.0,94.0,,
forms/2025-W48.csv,2025-11-28,2025-W48,D.0017__FL01__ร้านค้า_1,D.0017,ร้านค้า 1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),7405.0,kWh,7405.0,76.0,,
forms/2025-W49.csv,2025-12-05,2025-W49,D.0017__FL01__ร้านค้า_1,D.0017,ร้านค้า 1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),7477.0,kWh,7477.0,72.0,,
forms/2025-W50.csv,2025-12-12,2025-W50,D.0017__FL01__ร้านค้า_1,D.0017,ร้านค้า 1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),7559.0,kWh,7559.0,82.0,,
forms/2025-W51.csv,2025-12-19,2025-W51,D.0017__FL01__ร้านค้า_1,D.0017,ร้านค้า 1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),7656.0,kWh,7656.0,97.0,,
forms/2025-W52.csv,2025-12-26,2025-W52,D.0017__FL01__ร้านค้า_1,D.0017,ร้านค้า 1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),7753.0,kWh,7753.0,97.0,,
forms/2026-W01.csv,2026-01-02,2026-W01,D.0017__FL01__ร้านค้า_1,D.0017,ร้านค้า 1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),,kWh,7753.0,0,,
forms/2026-W02.csv,2026-01-09,2026-W02,D.0017__FL01__ร้านค้า_1,D.0017,ร้านค้า 1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),7843.0,kWh,7843.0,90.0,,
forms/2026-W03.csv,2026-01-16,2026-W03,D.0017__FL01__ร้านค้า_1,D.0017,ร้านค้า 1,ต.0017 ร้านอาหาร 1 (จ๊ายตี๋),7938.0,kWh,7938.0,95.0,,
